ntc_id,prov,plan_id,adm,ntwk_org,sat_name,long_nom,act_code,ntf_rsn,st_cur,d_rcv,wic_no,wic_part,ntc_type,adm_ref_id,tgt_ntc_id,stn_name,long_dec,lat_dec,ctry
113540128,"9.1/IA",,"F",,"ISLWE-1",,"A","A","50","05/07/13 00:00:00",2761,,"N",,,,,,
113540137,"9.1/IA",,"VTN",,"PICO DRAGON CUBESAT",,"A","A","50","05/27/13 00:00:00",2759,,"N",,,,,,
113540143,"9.1/IA",,"SVN",,"NEMO-HD",,"M","A","50","01/24/14 00:00:00",2780,,"N","381142312",,,,,
113540201,"9.1/IA",,"D",,"ICARUS",,"A","A","50","07/04/13 00:00:00",2761,,"N",,,,,,
113540204,"9.1/IA",,"D",,"CUBESAT-UWE",,"A","A","50","07/02/13 00:00:00",2763,,"N",,,,,,
113540205,"9.1/IA",,"D",,"CUBESAT-FIRSTMOVE",,"A","A","50","07/02/13 00:00:00",2766,,"N",,,,,,
113540206,"9.1/IA",,"J",,"CE-SAT",,"A","A","50","06/11/13 00:00:00",2763,,"N",,,,,,
113540207,"9.1/IA",,"F",,"MICROSCOPE",,"A","A","50","07/10/13 00:00:00",2763,,"N",,,,,,
113540209,"9.1/IA",,"URG",,"ANTELSAT",,"A","A","50","06/24/13 00:00:00",2761,,"N",,,,,,
113540399,"9.1/IA",,"USA",,"INSIGHT",,"A","A","50","07/18/13 00:00:00",2764,,"N",,,,,,
113540400,"9.1/IA",,"USA",,"DOVE3",,"A","A","50","07/18/13 00:00:00",2766,,"N",,,,,,
113540401,"9.1/IA",,"USA",,"DOVE4",,"A","A","50","07/18/13 00:00:00",2766,,"N",,,,,,
113540409,"9.1/IA",,"CHN",,"FY-3-A",,"A","A","50","08/26/13 00:00:00",2767,,"N","CHN",,,,,
113540410,"9.1/IA",,"ARS",,"SAUDISAT-4",,"M","A","50","12/04/18 00:00:00",2900,,"N",,,,,,
113540411,"9.1/IA",,"ARS",,"SAUDISAT-5",,"M","A","50","12/04/18 00:00:00",2901,,"N",,,,,,
113540412,"9.1/IA",,"ARS",,"SAUDISAT-6",,"M","A","50","12/04/18 00:00:00",2901,,"N",,,,,,
113540413,"9.1/IA",,"D",,"WREN",,"A","A","50","09/06/13 00:00:00",2768,,"N","WREN",,,,,
113540414,"9.1/IA",,"CAN",,"BRITE-CANADA",,"A","A","50","09/09/13 00:00:00",2767,,"N",,,,,,
113540571,"9.1/IA",,"ARG",,"CUBEBUG-2",,"A","A","50","09/11/13 00:00:00",2767,,"N",,,,,,
113540572,"9.1/IA",,"SUI",,"CUBETH",,"A","A","50","09/20/13 00:00:00",2767,,"N",,,,,,
113540578,"9.1/IA",,"CAN",,"CANX-4-5",,"A","A","50","09/27/13 00:00:00",2767,,"N",,,,,,
113540581,"9.1/IA",,"USA",,"SWAMPSAT",,"A","A","50","09/30/13 00:00:00",2773,,"N",,,,,,
113540582,"9.1/IA",,"USA",,"KYSAT-2",,"A","A","50","09/30/13 00:00:00",2773,,"N",,,,,,
113540583,"9.1/IA",,"USA",,"CHARGERSAT-1",,"A","A","50","09/30/13 00:00:00",2774,,"N",,,,,,
113540585,"9.1/IA",,"USA",,"COPPER",,"A","A","50","09/30/13 00:00:00",2773,,"N",,,,,,
113540586,"9.1/IA",,"USA",,"DRAGONSAT-1",,"A","A","50","09/30/13 00:00:00",2773,,"N",,,,,,
113540587,"9.1/IA",,"USA",,"VERMONT LUNAR",,"A","A","50","12/02/13 00:00:00",2774,,"N",,,,,,
113540588,"9.1/IA",,"USA",,"HOOPONOPONO-2",,"A","A","50","09/30/13 00:00:00",2774,,"N",,,,,,
113540604,"9.1/IA",,"FIN",,"AALTO-1",,"A","A","50","10/16/13 00:00:00",2770,,"N","20131015",,,,,
113540611,"9.1/IA",,"IND",,"SARAL",,"A","A","50","10/28/13 00:00:00",2772,,"N",,,,,,
113540648,"9.1/IA",,"USA",,"USASAT-30F",,"M","A","50","07/14/14 00:00:00",2788,,"N",,,,,,
113540649,"9.1/IA",,"E",,"DEIMOS-2",,"M","A","50","03/06/18 00:00:00",2884,,"N","E/2018/0009",,,,,
113540650,"9.1/IA",,"CAN",,"GHGSAT-D",,"A","A","50","11/15/13 00:00:00",2773,,"N",,,,,,
113540738,"9.1/IA",,"RUS",,"DX1",,"A","A","50","12/13/13 00:00:00",2774,,"N",,,,,,
113540740,"9.1/IA",,"USA",,"DICE",,"M","A","50","12/04/13 00:00:00",2784,,"N",,,,,,
113540746,"9.1/IA",,"UKR",,"POLYITAN-1",,"A","A","50","12/31/13 00:00:00",2776,,"N","1",,,,,
113540796,"9.1/IA",,"USA",,"TRAILBLAZER",,"A","A","50","12/02/13 00:00:00",2776,,"N",,,,,,
113541019,"9.1/IA",,"J",,"ASTRO-H",,"A","A","50","02/07/13 00:00:00",2758,,"N","001",,,,,
113590003,"RS49",,"J",,"JMCS-B4-X",162,"A","U","50","01/17/13 00:00:00",2740,,"G",,,,,,
113590004,"RS49",,"J",,"JMCS-D2-X",110,"A","U","50","01/17/13 00:00:00",2740,,"G",,,,,,
113590005,"RS49",,"RUS",,"VOLNA-3R",-11,"A","U","50","01/21/13 00:00:00",2740,,"G",,,,,,
113590006,"RS49",,"RUS",,"VOLNA-5R",96.5,"A","U","50","01/21/13 00:00:00",2740,,"G",,,,,,
113590007,"RS49",,"USA",,"USASAT-55O",-50,"A","U","50","01/24/13 00:00:00",2740,,"G",,,,,,
113590008,"RS49",,"I",,"ALPHASAT TDP5",25,"A","U","50","01/25/13 00:00:00",2740,,"G",,,,,,
113590015,"RS49",,"IND",,"INSAT-NAV(55)",55,"A","U","50","03/18/13 00:00:00",2742,,"G",,,,,,
113590016,"RS49",,"AUS",,"AUS-NBN-3",140,"A","U","50","03/20/13 00:00:00",2744,,"G",,,,,,
113590017,"RS49",,"AUS",,"AUS-NBN-4",145,"A","U","50","03/20/13 00:00:00",2744,,"G",,,,,,
113590020,"RS49",,"IND",,"INSAT-TTC(55)E",55,"A","U","50","04/10/13 00:00:00",2745,,"G",,,,,,
113590021,"RS49",,"IND",,"INSAT-TTC(74)E",74,"A","U","50","04/10/13 00:00:00",2745,,"G",,,,,,
113590022,"RS49",,"IND",,"INSAT-TTC(83)E",83,"A","U","50","04/10/13 00:00:00",2745,,"G",,,,,,
113590023,"RS49",,"IND",,"INSAT-TTC(93.5)E",93.5,"A","U","50","04/10/13 00:00:00",2745,,"G",,,,,,
113590024,"RS49",,"G",,"AM-SAT-108.2E-G",108.2,"A","U","50","04/17/13 00:00:00",2758,,"G",,,,,,
113590025,"RS49",,"B",,"B-SAT-1W",-48,"A","U","50","04/29/13 00:00:00",2747,,"G",,,,,,
113590026,"RS49",,"J",,"N-SAT-82E",82,"A","U","50","04/19/13 00:00:00",2746,,"G",,,,,,
113590029,"RS49",,"I",,"SICRAL-4-37E",37,"A","U","50","04/30/13 00:00:00",2746,,"G",,,,,,
113590030,"RS49",,"LUX",,"LUX-G5-25",108.2,"A","U","50","04/30/13 00:00:00",2750,,"G",,,,,,
113590034,"RS49",,"MEX",,"MEXSAT113 L-CEXT-X",-113,"M","U","50","04/23/15 00:00:00",2805,,"G",,,,,,
113590039,"RS49",,"B",,"B-SAT-1Q",-61,"A","U","50","05/29/13 00:00:00",2749,,"G",,,,,,
113590040,"RS49",,"G",,"ESAT 1",25,"A","U","50","06/13/13 00:00:00",2751,,"G",,,,,,
113590041,"RS49",,"CHN",,"DFH-3-OC M",87.5,"A","U","50","06/19/13 00:00:00",2751,,"G",,,,,,
113590042,"RS49",,"CHN",,"CHINASAT-ROUTE8",125,"A","U","50","07/19/13 00:00:00",2751,,"G",,,,,,
113590047,"RS49",,"RUS",,"METEOR-3M",,"A","U","50","09/02/13 00:00:00",2756,,"N",,,,,,
113590048,"RS49",,"CHN",,"CHINASAT-ROUTE1",51.5,"A","U","50","09/24/13 00:00:00",2756,,"G",,,,,,
113590049,"RS49",,"CHN",,"CHINASAT-ROUTE15",163,"A","U","50","09/24/13 00:00:00",2761,,"G",,,,,,
113590050,"RS49",,"UAE",,"YAHSAT-KA-47.5E",47.5,"A","U","50","09/25/13 00:00:00",2756,,"G",,,,,,
113590052,"RS49",,"G",,"O3B-A",,"A","U","50","10/03/13 00:00:00",2757,,"N",,,,,,
113590053,"RS49",,"G",,"UKMMSAT-B1-TTC-C",31,"A","U","50","10/16/13 00:00:00",2758,,"G",,,,,,
113590054,"RS49",,"GRC",,"HELLAS-SAT-2G",39,"M","U","50","10/04/19 00:00:00",2908,,"G",,,,,,
113590055,"RS49",,"F",,"HIBLEO-X",,"A","U","50","10/18/13 00:00:00",2758,,"N",,,,,,
113590056,"RS49",,"B",,"B-SAT-1S",-75,"A","U","50","10/21/13 00:00:00",2758,,"G",,,,,,
113590059,"RS49",,"S",,"SIRIUS-5E-2",5,"A","U","50","01/31/13 00:00:00",2758,,"G",,,,,,
113590060,"RS49",,"PNG",,"OMNISPACE F2",,"A","U","50","09/13/13 00:00:00",2760,,"N",,,,,,
113590061,"RS49",,"F",,"F-SAT-KU-E-7W",-7,"M","U","50","11/19/13 00:00:00",2872,,"G",,,,,,
113590062,"RS49",,"USA",,"USGAE-7M",-68,"A","U","50","11/19/13 00:00:00",2760,,"G",,,,,,
113590063,"RS49",,"G",,"INMARSAT-4A 25E",25,"A","U","50","11/22/13 00:00:00",2760,,"G",,,,,,
113590064,"RS49",,"G",,"INMARSAT-XL1",25,"A","U","50","11/22/13 00:00:00",2766,,"G",,,,,,
113590065,"RS49",,"IND",,"INSAT-MET82E",82,"A","U","50","11/25/13 00:00:00",2760,,"G",,,,,,
113590066,"RS49",,"IND",,"INSAT-TTC(82)E",82,"A","U","50","11/25/13 00:00:00",2760,,"G",,,,,,
113590067,"RS49",,"INS",,"INDOSTAR-110E",108.2,"A","U","50","12/07/13 00:00:00",2761,,"G",,,,,,
113590069,"RS49",,"BOL",,"TUPAK KATARI-1",-87.199997,"M","U","50","11/14/14 00:00:00",2784,,"G",,,,,,
113590070,"RS49",,"PNG",,"PACIFISAT-9",116.1,"A","U","50","12/18/13 00:00:00",2767,,"G",,,,,,
113593001,"RS552",,"S",,"SIRIUS-5E-2",5,"A","U","50","01/31/13 00:00:00",2758,,"G",,,,,,
114500002,"11.2",,"F",,"MICROSCOPE",,"A","N","50","03/17/14 00:00:00",2823,"2","N",,,,,,
114500008,"11.2",,"RUS",,"VOLNA-5R",96.5,"A","N","50","01/13/14 00:00:00",2774,"2","G",,,,,,
114500009,"11.2",,"RUS",,"VOLNA-3R",-11,"A","N","50","01/13/14 00:00:00",2773,"2","G",,,,,,
114500011,"11.2",,"KAZ",,"DZZ-HR",,"A","N","50","01/20/14 00:00:00",2784,"2","N",,,,,,
114500014,"11.2",,"CAN",,"M3MSAT",,"M","N","50","01/10/18 00:00:00",2892,"2","N",,,,,,
114500015,"11.2",,"S",,"SIRIUS-5E-2",5,"M","N","50","10/23/15 00:00:00",2814,"1","G",,,,,,
114500016,"11.2",,"J",,"N-SAT2-162E",162,"M","N","50","02/17/16 00:00:00",2896,"1","G",,,,,,
114500018,"11.2",,"IND",,"MMI",,"A","N","50","02/04/14 00:00:00",2775,"2","N",,,,,,
114500025,"11.2",,"RUS",,"POTOK-ISS",,"A","N","50","02/06/14 00:00:00",2894,"2","N",,,,,,
114500027,"11.2",,"J",,"HODOYOSHI-3-4",,"A","N","50","02/12/14 00:00:00",2897,"2","N",,,,,,
114500032,"11.2",,"FIN",,"AALTO-1",,"A","N","50","07/07/14 00:00:00",2920,"2","N","FIN20130930",,,,,
114500033,"11.2",,"RUS",,"DX1",,"A","N","50","08/18/14 00:00:00",2793,"2","N",,,,,,
114500037,"11.2",,"ISR",,"AMS-4-65E",65,"M","N","50","04/19/15 00:00:00",2811,"2","G",,,,,,
114500038,"11.2",,"LUX",,"LUX-G5-25",108.2,"M","N","50","10/28/16 00:00:00",2838,"1","G",,,,,,
114500041,"11.2",,"USA",,"INSIGHT",,"M","N","50","03/10/15 00:00:00",2873,"2","N","NS-1505",,,,,
114500042,"11.2",,"CHN",,"CHINASAT-ROUTE8",125,"M","N","50","01/05/16 00:00:00",2832,"2","G","A",,,,,
114500043,"11.2",,"CHN",,"CHINASAT-ROUTE15",163,"M","N","50","11/04/16 00:00:00",2920,"1","G","A",,,,,
114500050,"11.2",,"LUX",,"LXS-AIS",,"A","N","50","04/09/14 00:00:00",2911,"2","N",,,,,,
114500052,"11.2",,"J",,"SOCRATES",,"A","N","50","03/31/14 00:00:00",2781,"2","N",,,,,,
114500054,"11.2",,"CHN",,"CHINASAT-ROUTE1",51.5,"M","N","50","08/03/16 00:00:00",2833,"1","G","A",,,,,
114500066,"11.2",,"B",,"B-SAT-1S",-75,"M","N","50","04/19/18 00:00:00",2873,"1","G",,,,,,
114500072,"11.2",,"USA",,"ICESAT-2",,"A","N","50","09/18/14 00:00:00",2884,"2","N","NS-1304",,,,,
114500074,"11.2",,"BEL",,"QB50P",,"M","N","50","07/10/17 00:00:00",2934,"1","N",,,,,,
114500076,"11.2",,"G",,"INMARSAT-XL1",25,"A","N","50","05/07/14 00:00:00",2802,"2","G","ALPHASAT-TDP",,,,,
114500078,"11.2",,"G",,"INMARSAT-4A 98W",-98,"M","N","50","10/02/15 00:00:00",2822,"2","G","INM-4A_N",,,,,
114500079,"11.2",,"USA",,"IRIS-2A",-100,"M","N","50","04/13/15 00:00:00",2810,"2","G",,,,,,
114500082,"11.2",,"MLA",,"MEASAT-46E-R",46,"M","N","50","07/22/16 00:00:00",2885,"1","G",,,,,,
114500084,"11.2",,"J",,"HAYABUSA2",,"A","N","50","07/10/14 00:00:00",2804,"2","N","001",,,,,
114500088,"11.2",,"IND",,"INSAT-TTC(55)E",55,"A","N","50","07/18/14 00:00:00",2788,"2","G",,,,,,
114500089,"11.2",,"IND",,"INSAT-TTC(74)E",74,"A","N","50","07/18/14 00:00:00",2845,"2","G",,,,,,
114500090,"11.2",,"IND",,"INSAT-TTC(83)E",83,"A","N","50","07/18/14 00:00:00",2845,"2","G",,,,,,
114500091,"11.2",,"IND",,"INSAT-TTC(93.5)E",93.5,"A","N","50","07/18/14 00:00:00",2845,"2","G",,,,,,
114500093,"11.2",,"MEX",,"MEXSAT113 L-CEXT-X",-113,"M","N","50","06/15/17 00:00:00",2872,"2","G",,,,,,
114500095,"11.2",,"MLA",,"MEASAT-1A",91.5,"M","N","50","01/18/18 00:00:00",2919,"1","G",,,,,,
114500097,"11.2",,"E",,"HISPASAT 2A 36W",-36,"A","N","50","07/31/14 00:00:00",2857,"2","G","E/2013/0024",,,,,
114500101,"11.2",,"CAN",,"CANSAT-50",-107.3,"A","N","50","08/13/14 00:00:00",2832,"2","G",,,,,,
114500102,"11.2",,"CAN",,"CAN-BSS36",-107.3,"A","N","50","08/14/14 00:00:00",2873,"2","G",,,,,,
114500103,"11.2",,"HOL",,"NSS-BSS 108.2E TTC",108.2,"A","N","50","08/14/14 00:00:00",2919,"2","G",,,,,,
114500122,"11.2",,"GRC",,"HELLAS-SAT-2G",39,"M","N","50","09/13/19 00:00:00",2920,"1","G",,,,,,
114500125,"11.2",,"G",,"O3B-A",,"M","N","50","04/25/16 00:00:00",2841,"2","N",,,,,,
114500126,"11.2",,"USA",,"P92-8",92,"A","N","50","09/23/14 00:00:00",2821,"2","G",,,,,,
114500129,"11.2",,"PNG",,"NEW DAWN 23",64,"M","N","50","06/23/20 00:00:00",2934,"2","G",,,,,,
114500135,"11.2",,"IND",,"INSAT-MET82E",82,"A","N","50","10/22/14 00:00:00",2797,"2","G",,,,,,
114500136,"11.2",,"F",,"ASV",,"M","N","50","09/20/19 00:00:00",2930,"2","N",,,,,,
114500139,"11.2",,"HOL",,"NSS-83A",-67.5,"M","N","50","06/30/18 00:00:00",2915,"1","G",,,,,,
114500146,"11.2",,"F",,"F-SAT-N-E-8W",-8,"M","N","50","05/28/16 00:00:00",2842,"1","G","001",,,,,
114500147,"11.2",,"USA",,"USASAT-55J",-1,"A","N","50","12/01/14 00:00:00",2799,"2","G",,,,,,
114500150,"11.2",,"LUX",,"LUX-G6-5",19.200001,"M","N","50","06/30/17 00:00:00",2872,"2","G",,,,,,
114500153,"11.2",,"LUX",,"LUX-G6-9",31.5,"M","N","50","08/31/17 00:00:00",2881,"2","G",,,,,,
114500155,"11.2",,"D","EUM","MTG-D1_3.4W",-3.4000001,"M","N","50","01/25/16 00:00:00",2831,"2","G",,,,,,
114500156,"11.2",,"D","EUM","MTG-D1_9.5E",9.5,"M","N","50","02/05/16 00:00:00",2854,"1","G",,,,,,
114500160,"11.2",,"CHN",,"CTDRS-2-20.4E",20.4,"M","N","50","10/12/18 00:00:00",2911,"2","G",,,,,,
114500163,"11.2",,"USA",,"USGOVSAT-6R",-52.5,"M","N","50","10/08/15 00:00:00",2824,"2","G",,,,,,
114500168,"11.2",,"CAN",,"ADS",,"M","N","50","07/13/17 00:00:00",2872,"2","N",,,,,,
114500196,"11.2",,"TUR",,"TURKSAT-42E-B",42,"M","N","50","12/17/15 00:00:00",2885,"2","G","TURKSAT-42E-B",,,,,
114505001,"11.2",,"F",,"F-SAT-KU-E-8W",-8,"A","N","50","01/07/14 00:00:00",2773,"2","S","303",,"ASVAUS 2M40 E8W",1.4967,43.428101,"F"
114505002,"11.2",,"F",,"USASAT-60I",-45,"A","N","50","01/07/14 00:00:00",2765,"2","S","300",,"ASVAUS 7M30 IS14",1.4967,43.428101,"F"
114505003,"11.2",,"F",,"EUTELSAT 3-36E",36,"A","N","50","01/07/14 00:00:00",2767,"2","S","302",,"ASVAUS 7M30 E36B",1.4967,43.428101,"F"
114505004,"11.2",,"F",,"F-SAT-C-E-10E",10,"A","N","50","01/07/14 00:00:00",2765,"2","S","301",,"ASVAUS 7M30 E10A",1.4967,43.428101,"F"
114505005,"11.2",,"F",,"ARABSAT 2-C",20,"A","N","50","01/07/14 00:00:00",2767,"2","S","304",,"ASVAUS 7M30 AR5C",1.4967,43.428101,"F"
114505006,"11.2",,"S",,"SENTINEL-1",,"M","N","50","09/22/14 00:00:00",2870,"2","S",,,"KIRUNA_SENTINEL-1",20.964399,67.857201,"S"
114505007,"11.2",,"S",,"SENTINEL-2",,"M","N","50","05/06/14 00:00:00",2870,"2","S",,,"KIRUNA_SENTINEL-2",20.964399,67.857201,"S"
114505008,"11.2",,"S",,"SENTINEL-3",,"M","N","50","05/06/14 00:00:00",2870,"2","S",,,"KIRUNA_SENTINEL-3",20.964399,67.857201,"S"
114505010,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-000019",,"1-KM-SMI/DOZOR-3",135.3389,48.5639,"RUS"
114505011,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2772,"2","S","12-3-000020",,"2-5-KM-G/DOZOR-3",129.05,50.525002,"RUS"
114505012,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-000016",,"3-5-KM-N/DOZOR-3",133.7222,45.727798,"RUS"
114505013,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2772,"2","S","12-3-000023",,"4-KM-TIG/DOZOR-3",132.76939,43.883301,"RUS"
114505014,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-000021",,"5-6-KM-P/DOZOR-3",127.0667,52.327801,"RUS"
114505015,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-000011",,"8-9-KM-Y/DOZOR-3",131.1333,48.9361,"RUS"
114505016,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2772,"2","S","12-3-000014",,"9-2-KM-K/DOZOR-3",134.50281,47.275002,"RUS"
114505017,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-000018",,"15-KM-GH/DOZOR-3",132.7278,44.3111,"RUS"
114505018,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-001207",,"BELOG263/DOZOR-3",128.53889,50.900002,"RUS"
114505019,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005231",,"BELOGOR6/ISKRA-A",128.4778,50.922199,"RUS"
114505020,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-001202",,"DALNER85/DOZOR-3",133.75,45.916698,"RUS"
114505021,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-001231",,"GLUBINN6/DS-SAT",135.38609,46.0667,"RUS"
114505022,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-007574",,"GORNOVOD/DS-SAT",134.7361,43.700001,"RUS"
114505023,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-001221",,"HABAR12/DOZOR-3",135.075,48.466702,"RUS"
114505024,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-007208",,"HABAR47/RCHUB",135.0611,48.469398,"RUS"
114505025,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2775,"2","S","12-3-007557",,"IZMAYL1/DS-SAT",134.7083,46.111099,"RUS"
114505026,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2775,"2","S","12-3-007565",,"KOKSHAR/DS-SAT",134.0611,44.527802,"RUS"
114505027,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-007569",,"MIHAYL12/DS-SAT",134.8111,43.9417,"RUS"
114505028,"11.2",,"RUS",,"EXPRESS-10B",140,"M","N","50","07/28/14 00:00:00",2783,"2","S","12-3-007574",,"PORECHE/DS-SAT",131.5778,44.091702,"RUS"
114505029,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2772,"2","S","12-3-007576",,"ROMNY/DS-SAT",134.4722,45.741699,"RUS"
114505030,"11.2",,"RUS",,"EXPRESS-10B",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-005230",,"SKOVOR5/ISKRA-A",124.2556,53.947201,"RUS"
114505031,"11.2",,"RUS",,"INTELSAT9 60E",60,"A","N","50","02/20/14 00:00:00",2776,"2","S","12-3-019424",,"BELGOR15/ISATEL",36.591702,50.597198,"RUS"
114505032,"11.2",,"RUS",,"EXPRESS-7B",90,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-007976",,"SKVORT19/YMAL-37",135.2361,48.486099,"RUS"
114505033,"11.2",,"RUS",,"EXPRESS-10",140,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-005027",,"HINGANS2/SFIT-M",131.2056,49.1278,"RUS"
114505034,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005224",,"BOOCHI/HN7740S",85.819397,50.741699,"RUS"
114505035,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005251",,"B-YLOMAN/HN7740S",86.411102,50.488899,"RUS"
114505036,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005252",,"HABAR17/HN7740S",85.291702,50.6917,"RUS"
114505037,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2771,"2","S","12-3-006427",,"HABAR26/IDIRECT-1",135.12219,48.419399,"RUS"
114505038,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005222",,"INYA9/HN7740S",86.6278,50.455601,"RUS"
114505039,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2768,"2","S","12-3-005227",,"IODRO1/HN7740S",86.974998,50.400002,"RUS"
114505040,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2768,"2","S","12-3-005253",,"KAYARLYK/HN7740S",85.577797,50.6861,"RUS"
114505041,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2769,"2","S","12-3-005225",,"KULADA1/HN7740S",85.786102,50.6889,"RUS"
114505042,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2769,"2","S","12-3-005250",,"KUPCHEG/HN7740S",86.416702,50.6194,"RUS"
114505043,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005244",,"KYZYL-H8/HN7740S",89.8694,50.049999,"RUS"
114505044,"11.2",,"RUS",,"EXPRESS-8B",96.5,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-005229",,"M-INYA/HN7740S",86.666702,50.452801,"RUS"
114505045,"11.2",,"RUS",,"EXPRESS-6B",80,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-014955",,"J-SAH27/VT2-5",142.73331,47.0028,"RUS"
114505046,"11.2",,"RUS",,"EXPRESS-6B",80,"A","N","50","02/20/14 00:00:00",2768,"2","S","12-3-009462",,"MURMANS9/VT2-5",33.094398,68.902802,"RUS"
114505047,"11.2",,"RUS",,"EXPRESS-6B",80,"A","N","50","02/20/14 00:00:00",2770,"2","S","13-3-001990",,"ORLIK5/VT2-5",99.827797,52.527802,"RUS"
114505048,"11.2",,"RUS",,"EXPRESS-6B",80,"A","N","50","02/20/14 00:00:00",2770,"2","S","12-3-009482",,"TUMANNY/VT2-5",35.697201,68.883301,"RUS"
114505049,"11.2",,"F",,"LUX-G3-19.2E",19.200001,"A","N","50","02/25/14 00:00:00",2772,"2","S","291",,"STA-019 A",2.5597,48.5508,"F"
114505052,"11.2",,"F",,"EUTELSAT B-13E",13,"A","N","50","02/25/14 00:00:00",2773,"2","S","284C",,"STA 029 A",2.5597,48.5508,"F"
114505054,"11.2",,"F",,"EUTELSAT B-13E",13,"A","N","50","02/25/14 00:00:00",2773,"2","S","284A",,"AUB 020 A",2.3952999,48.909199,"F"
114505056,"11.2",,"USA",,"INSIGHT",,"A","N","50","03/20/14 00:00:00",2873,"2","S","NS-1410",,"GOLDSTONE CA DSS 14",-116.8894,35.4258,"USA"
114505057,"11.2",,"USA",,"INSIGHT",,"A","N","50","03/20/14 00:00:00",2873,"2","S","NS-1411",,"GOLDSTONE CA DSS 25",-116.8753,35.337502,"USA"
114505058,"11.2",,"USA",,"INSIGHT",,"A","N","50","03/20/14 00:00:00",2873,"2","S","NS-1412",,"GOLDSTONE CA DSS 26",-116.8731,35.335602,"USA"
114505059,"11.2",,"USA",,"JUNO",,"A","N","50","03/20/14 00:00:00",2772,"2","S","NS-1406",,"GOLDSTONE CA DSS 26",-116.8731,35.335602,"USA"
114505061,"11.2",,"USA",,"MAVEN",,"A","N","50","03/20/14 00:00:00",2772,"2","S","NS-1407",,"GOLDSTONE CA DSS 26",-116.8731,35.335602,"USA"
114505081,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2775,"2","S",,,"KX113F04-AS",128.39391,38.5536,"KOR"
114505082,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2778,"2","S",,,"KX113F09-A",126.2669,33.114399,"KOR"
114505083,"11.2",,"KOR",,"KOREASAT-113X",113,"A","N","50","04/07/14 00:00:00",2777,"2","S",,,"KX113F09-AS",126.2669,33.114399,"KOR"
