grp_id,ctry
119657251,"E"
119657251,"EGY"
119657251,"ERI"
119657251,"EST"
119657251,"ETH"
119657251,"F"
119657251,"FIN"
119657251,"G"
119657251,"GEO"
119657251,"GIB"
119657251,"GRC"
119657251,"GRL"
119657251,"HNG"
119657251,"HOL"
119657251,"HRV"
119657251,"I"
119657251,"IND"
119657251,"IRL"
119657251,"IRN"
119657251,"IRQ"
119657251,"ISL"
119657251,"ISR"
119657251,"JOR"
119657251,"KAZ"
119657251,"KGZ"
119657251,"KWT"
119657251,"LBN"
119657251,"LBY"
119657251,"LTU"
119657251,"LUX"
119657251,"LVA"
119657251,"MDA"
119657251,"MKD"
119657251,"MLI"
119657251,"MLT"
119657251,"MNE"
119657251,"MNG"
119657251,"MTN"
119657251,"NGR"
119657251,"NIG"
119657251,"NOR"
119657251,"OMA"
119657251,"PAK"
119657251,"POL"
119657251,"POR"
119657251,"QAT"
119657251,"ROU"
119657251,"RUS"
119657251,"S"
119657251,"SDN"
119657251,"SOM"
119657251,"SRB"
119657251,"SUI"
119657251,"SVK"
119657251,"SVN"
119657251,"SYR"
119657251,"TCD"
119657251,"TJK"
119657251,"TKM"
119657251,"TUN"
119657251,"TUR"
119657251,"UAE"
119657251,"UKR"
119657251,"UZB"
119657251,"YEM"
119657252,"AFG"
119657252,"ALB"
119657252,"ALG"
119657252,"AND"
119657252,"AOE"
119657252,"ARS"
119657252,"AUT"
119657252,"AZE"
119657252,"BEL"
119657252,"BHR"
119657252,"BIH"
119657252,"BLR"
119657252,"BUL"
119657252,"CAF"
119657252,"CHN"
119657252,"CME"
119657252,"CYP"
119657252,"CZE"
119657252,"D"
119657252,"DJI"
119657252,"DNK"
119657252,"E"
119657252,"EGY"
119657252,"ERI"
119657252,"EST"
119657252,"ETH"
119657252,"F"
119657252,"FIN"
119657252,"G"
119657252,"GEO"
119657252,"GIB"
119657252,"GRC"
119657252,"GRL"
119657252,"HNG"
119657252,"HOL"
119657252,"HRV"
119657252,"I"
119657252,"IND"
119657252,"IRL"
119657252,"IRN"
119657252,"IRQ"
119657252,"ISL"
119657252,"ISR"
119657252,"JOR"
119657252,"KAZ"
119657252,"KGZ"
119657252,"KWT"
119657252,"LBN"
119657252,"LBY"
119657252,"LTU"
119657252,"LUX"
119657252,"LVA"
119657252,"MDA"
119657252,"MKD"
119657252,"MLI"
119657252,"MLT"
119657252,"MNE"
119657252,"MNG"
119657252,"MTN"
119657252,"NGR"
119657252,"NIG"
119657252,"NOR"
119657252,"OMA"
119657252,"PAK"
119657252,"POL"
119657252,"POR"
119657252,"QAT"
119657252,"ROU"
119657252,"RUS"
119657252,"S"
119657252,"SDN"
119657252,"SOM"
119657252,"SRB"
119657252,"SUI"
119657252,"SVK"
119657252,"SVN"
119657252,"SYR"
119657252,"TCD"
119657252,"TJK"
119657252,"TKM"
119657252,"TUN"
119657252,"TUR"
119657252,"UAE"
119657252,"UKR"
119657252,"UZB"
119657252,"YEM"
119657253,"AFG"
119657253,"ALB"
119657253,"ALG"
119657253,"AND"
119657253,"AOE"
119657253,"ARS"
119657253,"AUT"
119657253,"AZE"
119657253,"BEL"
119657253,"BHR"
119657253,"BIH"
119657253,"BLR"
119657253,"BUL"
119657253,"CAF"
119657253,"CHN"
119657253,"CME"
119657253,"CYP"
119657253,"CZE"
119657253,"D"
119657253,"DJI"
119657253,"DNK"
119657253,"E"
119657253,"EGY"
119657253,"ERI"
119657253,"EST"
119657253,"ETH"
119657253,"F"
119657253,"FIN"
119657253,"G"
119657253,"GEO"
119657253,"GIB"
119657253,"GRC"
119657253,"GRL"
119657253,"HNG"
119657253,"HOL"
119657253,"HRV"
119657253,"I"
119657253,"IND"
119657253,"IRL"
119657253,"IRN"
119657253,"IRQ"
119657253,"ISL"
119657253,"ISR"
119657253,"JOR"
119657253,"KAZ"
119657253,"KGZ"
119657253,"KWT"
119657253,"LBN"
119657253,"LBY"
119657253,"LTU"
119657253,"LUX"
119657253,"LVA"
119657253,"MDA"
119657253,"MKD"
119657253,"MLI"
119657253,"MLT"
119657253,"MNE"
119657253,"MNG"
119657253,"MTN"
119657253,"NGR"
119657253,"NIG"
119657253,"NOR"
119657253,"OMA"
119657253,"PAK"
119657253,"POL"
119657253,"POR"
119657253,"QAT"
119657253,"ROU"
119657253,"RUS"
119657253,"S"
119657253,"SDN"
119657253,"SRB"
119657253,"SUI"
119657253,"SVK"
119657253,"SVN"
119657253,"SYR"
119657253,"TCD"
119657253,"TJK"
119657253,"TKM"
119657253,"TUN"
119657253,"TUR"
119657253,"UAE"
119657253,"UKR"
119657253,"UZB"
119657253,"YEM"
119657254,"AFG"
119657254,"ALB"
119657254,"ALG"
119657254,"AND"
119657254,"AOE"
119657254,"ARS"
119657254,"AUT"
119657254,"AZE"
119657254,"BEL"
119657254,"BHR"
119657254,"BIH"
119657254,"BLR"
119657254,"BUL"
119657254,"CAF"
119657254,"CHN"
119657254,"CME"
119657254,"CYP"
119657254,"CZE"
119657254,"D"
119657254,"DJI"
119657254,"DNK"
119657254,"E"
119657254,"EGY"
119657254,"ERI"
119657254,"EST"
119657254,"ETH"
119657254,"F"
119657254,"FIN"
119657254,"G"
119657254,"GEO"
119657254,"GIB"
119657254,"GRC"
119657254,"GRL"
119657254,"HNG"
119657254,"HOL"
119657254,"HRV"
119657254,"I"
119657254,"IND"
119657254,"IRL"
119657254,"IRN"
119657254,"IRQ"
119657254,"ISL"
119657254,"ISR"
119657254,"JOR"
119657254,"KAZ"
119657254,"KGZ"
119657254,"KWT"
119657254,"LBN"
119657254,"LBY"
119657254,"LTU"
119657254,"LUX"
119657254,"LVA"
119657254,"MDA"
119657254,"MKD"
119657254,"MLI"
119657254,"MLT"
119657254,"MNE"
119657254,"MNG"
119657254,"MTN"
119657254,"NGR"
119657254,"NIG"
119657254,"NOR"
119657254,"OMA"
119657254,"PAK"
119657254,"POL"
119657254,"POR"
119657254,"QAT"
119657254,"ROU"
119657254,"RUS"
119657254,"S"
119657254,"SDN"
119657254,"SOM"
119657254,"SRB"
119657254,"SUI"
119657254,"SVK"
119657254,"SVN"
119657254,"SYR"
119657254,"TCD"
119657254,"TJK"
119657254,"TKM"
119657254,"TUN"
119657254,"TUR"
119657254,"UAE"
119657254,"UKR"
119657254,"UZB"
119657254,"YEM"
119657255,"HNG"
119657255,"MDA"
119657255,"POL"
119657255,"ROU"
119657255,"RUS"
119657255,"SVK"
119657255,"UKR"
119657256,"AFG"
119657256,"ALB"
119657256,"ALG"
119657256,"AND"
119657256,"AOE"
119657256,"ARS"
119657256,"AUT"
119657256,"AZE"
119657256,"BEL"
119657256,"BHR"
119657256,"BIH"
119657256,"BLR"
119657256,"BUL"
119657256,"CAF"
119657256,"CHN"
119657256,"CME"
119657256,"CYP"
119657256,"CZE"
119657256,"D"
119657256,"DJI"
119657256,"DNK"
119657256,"E"
119657256,"EGY"
119657256,"ERI"
119657256,"EST"
119657256,"ETH"
119657256,"F"
119657256,"FIN"
119657256,"G"
119657256,"GEO"
119657256,"GIB"
119657256,"GRC"
119657256,"GRL"
119657256,"HNG"
119657256,"HOL"
119657256,"HRV"
119657256,"I"
119657256,"IND"
119657256,"IRL"
119657256,"IRN"
119657256,"IRQ"
119657256,"ISL"
119657256,"ISR"
119657256,"JOR"
119657256,"KAZ"
119657256,"KGZ"
119657256,"KWT"
119657256,"LBN"
119657256,"LBY"
119657256,"LTU"
119657256,"LUX"
119657256,"LVA"
119657256,"MDA"
119657256,"MKD"
119657256,"MLI"
119657256,"MLT"
119657256,"MNE"
119657256,"MNG"
119657256,"MTN"
119657256,"NGR"
119657256,"NIG"
119657256,"NOR"
119657256,"OMA"
119657256,"PAK"
119657256,"POL"
119657256,"POR"
119657256,"QAT"
119657256,"ROU"
119657256,"RUS"
119657256,"S"
119657256,"SDN"
119657256,"SOM"
119657256,"SRB"
119657256,"SUI"
119657256,"SVK"
119657256,"SVN"
119657256,"SYR"
119657256,"TCD"
119657256,"TJK"
119657256,"TKM"
119657256,"TUN"
119657256,"TUR"
119657256,"UAE"
119657256,"UKR"
119657256,"UZB"
119657256,"YEM"
119657257,"AFG"
119657257,"ALB"
119657257,"ALG"
119657257,"AND"
119657257,"AOE"
119657257,"ARS"
119657257,"AUT"
119657257,"AZE"
119657257,"BEL"
119657257,"BHR"
119657257,"BIH"
119657257,"BLR"
119657257,"BUL"
119657257,"CAF"
119657257,"CHN"
119657257,"CME"
119657257,"CYP"
119657257,"CZE"
119657257,"D"
119657257,"DJI"
119657257,"DNK"
119657257,"E"
119657257,"EGY"
119657257,"ERI"
119657257,"EST"
119657257,"ETH"
119657257,"F"
119657257,"FIN"
119657257,"G"
119657257,"GEO"
119657257,"GIB"
119657257,"GRC"
119657257,"GRL"
119657257,"HNG"
119657257,"HOL"
119657257,"HRV"
119657257,"I"
119657257,"IND"
119657257,"IRL"
119657257,"IRN"
119657257,"IRQ"
119657257,"ISL"
119657257,"ISR"
119657257,"JOR"
119657257,"KAZ"
119657257,"KGZ"
119657257,"KWT"
119657257,"LBN"
119657257,"LBY"
119657257,"LTU"
119657257,"LUX"
119657257,"LVA"
119657257,"MDA"
119657257,"MKD"
119657257,"MLI"
119657257,"MLT"
119657257,"MNE"
119657257,"MNG"
119657257,"MTN"
119657257,"NGR"
119657257,"NIG"
119657257,"NOR"
119657257,"OMA"
119657257,"PAK"
119657257,"POL"
119657257,"POR"
119657257,"QAT"
119657257,"ROU"
119657257,"RUS"
119657257,"S"
119657257,"SDN"
119657257,"SOM"
119657257,"SRB"
119657257,"SUI"
119657257,"SVK"
119657257,"SVN"
119657257,"SYR"
119657257,"TCD"
119657257,"TJK"
119657257,"TKM"
119657257,"TUN"
119657257,"TUR"
119657257,"UAE"
119657257,"UKR"
119657257,"UZB"
119657257,"YEM"
119657258,"AFG"
119657258,"ALB"
119657258,"ALG"
119657258,"AND"
119657258,"AOE"
119657258,"ARS"
119657258,"AUT"
119657258,"AZE"
119657258,"BEL"
119657258,"BHR"
119657258,"BIH"
119657258,"BLR"
119657258,"BUL"
119657258,"CAF"
119657258,"CHN"
119657258,"CME"
119657258,"CYP"
119657258,"CZE"
119657258,"D"
119657258,"DJI"
119657258,"DNK"
119657258,"E"
119657258,"EGY"
119657258,"ERI"
119657258,"EST"
119657258,"ETH"
119657258,"F"
119657258,"FIN"
119657258,"G"
119657258,"GEO"
119657258,"GIB"
119657258,"GRC"
119657258,"GRL"
119657258,"HNG"
119657258,"HOL"
119657258,"HRV"
119657258,"I"
119657258,"IND"
119657258,"IRL"
119657258,"IRN"
119657258,"IRQ"
119657258,"ISL"
119657258,"ISR"
119657258,"JOR"
119657258,"KAZ"
119657258,"KGZ"
119657258,"KWT"
119657258,"LBN"
119657258,"LBY"
119657258,"LTU"
119657258,"LUX"
119657258,"LVA"
119657258,"MDA"
119657258,"MKD"
119657258,"MLI"
119657258,"MLT"
119657258,"MNE"
119657258,"MNG"
119657258,"MTN"
119657258,"NGR"
119657258,"NIG"
119657258,"NOR"
119657258,"OMA"
119657258,"PAK"
119657258,"POL"
119657258,"POR"
119657258,"QAT"
119657258,"ROU"
119657258,"RUS"
119657258,"S"
119657258,"SDN"
119657258,"SOM"
119657258,"SRB"
119657258,"SUI"
119657258,"SVK"
119657258,"SVN"
119657258,"SYR"
119657258,"TCD"
119657258,"TJK"
119657258,"TKM"
119657258,"TUN"
119657258,"TUR"
119657258,"UAE"
119657258,"UKR"
119657258,"UZB"
119657258,"YEM"
119657259,"AUT"
119657259,"BIH"
119657259,"BLR"
119657259,"BUL"
119657259,"CZE"
119657259,"GEO"
119657259,"HNG"
119657259,"HRV"
119657259,"LTU"
119657259,"LVA"
119657259,"MDA"
119657259,"MKD"
119657259,"MNE"
119657259,"POL"
119657259,"ROU"
119657259,"RUS"
119657259,"SRB"
119657259,"SVK"
119657259,"SVN"
119657259,"TUR"
119657259,"UKR"
119657260,"AFG"
119657260,"ALB"
119657260,"ALG"
119657260,"AND"
119657260,"AOE"
119657260,"ARS"
119657260,"AUT"
119657260,"AZE"
119657260,"BEL"
119657260,"BHR"
119657260,"BIH"
119657260,"BLR"
119657260,"BUL"
119657260,"CAF"
119657260,"CHN"
119657260,"CME"
119657260,"CYP"
119657260,"CZE"
119657260,"D"
119657260,"DJI"
119657260,"DNK"
119657260,"E"
119657260,"EGY"
119657260,"ERI"
119657260,"EST"
119657260,"ETH"
119657260,"F"
119657260,"FIN"
119657260,"G"
119657260,"GEO"
119657260,"GIB"
119657260,"GRC"
119657260,"GRL"
119657260,"HNG"
119657260,"HOL"
119657260,"HRV"
119657260,"I"
119657260,"IND"
119657260,"IRL"
119657260,"IRN"
119657260,"IRQ"
119657260,"ISL"
119657260,"ISR"
119657260,"JOR"
119657260,"KAZ"
119657260,"KGZ"
119657260,"KWT"
119657260,"LBN"
119657260,"LBY"
119657260,"LTU"
119657260,"LUX"
119657260,"LVA"
119657260,"MDA"
119657260,"MKD"
119657260,"MLI"
119657260,"MLT"
119657260,"MNE"
119657260,"MNG"
119657260,"MTN"
119657260,"NGR"
119657260,"NIG"
119657260,"NOR"
119657260,"OMA"
119657260,"PAK"
119657260,"POL"
119657260,"POR"
119657260,"QAT"
119657260,"ROU"
119657260,"RUS"
119657260,"S"
119657260,"SDN"
119657260,"SOM"
119657260,"SRB"
119657260,"SUI"
119657260,"SVK"
119657260,"SVN"
119657260,"SYR"
119657260,"TCD"
119657260,"TJK"
119657260,"TKM"
119657260,"TUN"
119657260,"TUR"
119657260,"UAE"
119657260,"UKR"
119657260,"UZB"
119657260,"YEM"
119657261,"AFG"
119657261,"ALB"
119657261,"ALG"
119657261,"AND"
119657261,"AOE"
119657261,"ARS"
119657261,"AUT"
119657261,"AZE"
119657261,"BEL"
119657261,"BHR"
119657261,"BIH"
119657261,"BLR"
119657261,"BUL"
119657261,"CAF"
119657261,"CHN"
119657261,"CME"
119657261,"CYP"
119657261,"CZE"
119657261,"D"
119657261,"DJI"
119657261,"DNK"
119657261,"E"
119657261,"EGY"
119657261,"ERI"
119657261,"EST"
119657261,"ETH"
119657261,"F"
119657261,"FIN"
119657261,"G"
119657261,"GEO"
119657261,"GIB"
119657261,"GRC"
119657261,"GRL"
119657261,"HNG"
119657261,"HOL"
119657261,"HRV"
119657261,"I"
119657261,"IND"
119657261,"IRL"
119657261,"IRN"
119657261,"IRQ"
119657261,"ISL"
119657261,"ISR"
119657261,"JOR"
119657261,"KAZ"
119657261,"KGZ"
119657261,"KWT"
119657261,"LBN"
119657261,"LBY"
119657261,"LTU"
119657261,"LUX"
119657261,"LVA"
119657261,"MDA"
119657261,"MKD"
119657261,"MLI"
119657261,"MLT"
119657261,"MNE"
119657261,"MNG"
119657261,"MTN"
119657261,"NGR"
119657261,"NIG"
119657261,"NOR"
119657261,"OMA"
119657261,"PAK"
119657261,"POL"
119657261,"POR"
119657261,"QAT"
119657261,"ROU"
119657261,"RUS"
119657261,"S"
119657261,"SDN"
119657261,"SOM"
119657261,"SRB"
119657261,"SUI"
119657261,"SVK"
119657261,"SVN"
119657261,"SYR"
119657261,"TCD"
119657261,"TJK"
119657261,"TKM"
119657261,"TUN"
119657261,"TUR"
119657261,"UAE"
119657261,"UKR"
119657261,"UZB"
119657261,"YEM"
119657262,"AFG"
119657262,"ALB"
119657262,"ALG"
119657262,"AND"
119657262,"AOE"
119657262,"ARS"
119657262,"AUT"
119657262,"AZE"
119657262,"BEL"
119657262,"BHR"
119657262,"BIH"
119657262,"BLR"
119657262,"BUL"
119657262,"CAF"
119657262,"CHN"
119657262,"CME"
119657262,"CYP"
119657262,"CZE"
119657262,"D"
119657262,"DJI"
119657262,"DNK"
119657262,"E"
119657262,"EGY"
119657262,"ERI"
119657262,"EST"
119657262,"ETH"
119657262,"F"
119657262,"FIN"
119657262,"G"
119657262,"GEO"
119657262,"GIB"
119657262,"GRC"
119657262,"GRL"
119657262,"HNG"
119657262,"HOL"
119657262,"HRV"
119657262,"I"
119657262,"IND"
119657262,"IRL"
119657262,"IRN"
119657262,"IRQ"
119657262,"ISL"
119657262,"ISR"
119657262,"JOR"
119657262,"KAZ"
119657262,"KGZ"
119657262,"KWT"
119657262,"LBN"
119657262,"LBY"
119657262,"LTU"
119657262,"LUX"
119657262,"LVA"
119657262,"MDA"
119657262,"MKD"
119657262,"MLI"
119657262,"MLT"
119657262,"MNE"
119657262,"MNG"
119657262,"MTN"
119657262,"NGR"
119657262,"NIG"
119657262,"NOR"
119657262,"OMA"
119657262,"PAK"
119657262,"POL"
119657262,"POR"
119657262,"QAT"
119657262,"ROU"
119657262,"RUS"
119657262,"S"
119657262,"SDN"
119657262,"SOM"
119657262,"SRB"
119657262,"SUI"
119657262,"SVK"
119657262,"SVN"
119657262,"SYR"
119657262,"TCD"
119657262,"TJK"
119657262,"TKM"
119657262,"TUN"
119657262,"TUR"
119657262,"UAE"
119657262,"UKR"
119657262,"UZB"
119657262,"YEM"
119657263,"AFG"
119657263,"ALB"
119657263,"ALG"
119657263,"AND"
119657263,"AOE"
119657263,"ARS"
119657263,"AUT"
119657263,"AZE"
119657263,"BEL"
119657263,"BHR"
119657263,"BIH"
119657263,"BLR"
119657263,"BUL"
119657263,"CAF"
119657263,"CHN"
119657263,"CME"
119657263,"CYP"
119657263,"CZE"
119657263,"D"
119657263,"DJI"
119657263,"DNK"
119657263,"E"
119657263,"EGY"
119657263,"ERI"
119657263,"EST"
119657263,"ETH"
119657263,"F"
119657263,"FIN"
119657263,"G"
119657263,"GEO"
119657263,"GIB"
119657263,"GRC"
119657263,"GRL"
119657263,"HNG"
119657263,"HOL"
119657263,"HRV"
119657263,"I"
119657263,"IND"
119657263,"IRL"
119657263,"IRN"
119657263,"IRQ"
119657263,"ISL"
119657263,"ISR"
119657263,"JOR"
119657263,"KAZ"
119657263,"KGZ"
119657263,"KWT"
119657263,"LBN"
119657263,"LBY"
119657263,"LTU"
119657263,"LUX"
119657263,"LVA"
119657263,"MDA"
119657263,"MKD"
119657263,"MLI"
119657263,"MLT"
119657263,"MNE"
119657263,"MNG"
119657263,"MTN"
119657263,"NGR"
119657263,"NIG"
119657263,"NOR"
119657263,"OMA"
119657263,"PAK"
119657263,"POL"
119657263,"POR"
119657263,"QAT"
119657263,"ROU"
119657263,"RUS"
119657263,"S"
119657263,"SDN"
119657263,"SRB"
119657263,"SUI"
119657263,"SVK"
119657263,"SVN"
119657263,"SYR"
119657263,"TCD"
119657263,"TJK"
119657263,"TKM"
119657263,"TUN"
119657263,"TUR"
119657263,"UAE"
119657263,"UKR"
119657263,"UZB"
119657263,"YEM"
119657264,"AFG"
119657264,"ALB"
119657264,"ALG"
119657264,"AND"
119657264,"AOE"
119657264,"ARS"
119657264,"AUT"
119657264,"AZE"
119657264,"BEL"
119657264,"BHR"
119657264,"BIH"
119657264,"BLR"
119657264,"BUL"
119657264,"CAF"
119657264,"CHN"
119657264,"CME"
119657264,"CYP"
119657264,"CZE"
119657264,"D"
119657264,"DJI"
119657264,"DNK"
119657264,"E"
119657264,"EGY"
119657264,"ERI"
119657264,"EST"
119657264,"ETH"
119657264,"F"
119657264,"FIN"
119657264,"G"
119657264,"GEO"
119657264,"GIB"
119657264,"GRC"
119657264,"GRL"
119657264,"HNG"
119657264,"HOL"
119657264,"HRV"
119657264,"I"
119657264,"IND"
119657264,"IRL"
119657264,"IRN"
119657264,"IRQ"
119657264,"ISL"
119657264,"ISR"
119657264,"JOR"
119657264,"KAZ"
119657264,"KGZ"
119657264,"KWT"
119657264,"LBN"
119657264,"LBY"
119657264,"LTU"
119657264,"LUX"
119657264,"LVA"
119657264,"MDA"
119657264,"MKD"
119657264,"MLI"
119657264,"MLT"
119657264,"MNE"
119657264,"MNG"
119657264,"MTN"
119657264,"NGR"
119657264,"NIG"
119657264,"NOR"
119657264,"OMA"
119657264,"PAK"
119657264,"POL"
119657264,"POR"
119657264,"QAT"
119657264,"ROU"
119657264,"RUS"
119657264,"S"
119657264,"SDN"
119657264,"SOM"
119657264,"SRB"
119657264,"SUI"
119657264,"SVK"
119657264,"SVN"
119657264,"SYR"
119657264,"TCD"
119657264,"TJK"
119657264,"TKM"
119657264,"TUN"
119657264,"TUR"
119657264,"UAE"
119657264,"UKR"
119657264,"UZB"
119657264,"YEM"
119657265,"BLR"
119657265,"BUL"
119657265,"HNG"
119657265,"LTU"
119657265,"LVA"
119657265,"MDA"
119657265,"POL"
119657265,"ROU"
119657265,"RUS"
119657265,"SRB"
119657265,"SVK"
119657265,"TUR"
119657265,"UKR"
119657511,"S"
119657512,"S"
119657513,"S"
119657514,"S"
119657515,"S"
119657516,"HWA"
119657517,"NOR"
119657518,"HWA"
119657519,"NOR"
119657745,"EGY"
119657746,"EGY"
119657747,"EGY"
119657748,"EGY"
119659177,"CHN"
119659178,"CHN"
119659179,"CHN"
119659180,"CHN"
119659181,"CHN"
119659182,"CHN"
119662473,"CHN"
119662474,"CHN"
119662475,"CHN"
119662476,"CHN"
119662477,"CHN"
119662478,"CHN"
119662479,"CHN"
119662480,"CHN"
119665489,"CHN"
119665489,"SDN"
119665489,"THA"
119665489,"VEN"
119665490,"CHN"
119665490,"SEN"
119665490,"THA"
119665490,"VEN"
119665491,"CHN"
119665491,"SDN"
119665491,"THA"
119665491,"VEN"
119665492,"CHN"
119665492,"SDN"
119665492,"THA"
119665492,"VEN"
119665493,"CHN"
119665493,"SDN"
119665493,"THA"
119665493,"VEN"
119665494,"CHN"
119665494,"SDN"
119665494,"THA"
119665494,"VEN"
119665495,"CHN"
119665495,"SDN"
119665495,"THA"
119665495,"VEN"
119665496,"CHN"
119665496,"SDN"
119665496,"THA"
119665496,"VEN"
119665497,"CHN"
119665497,"SDN"
119665497,"THA"
119665497,"VEN"
119665498,"CHN"
119665498,"SDN"
119665498,"THA"
119665498,"VEN"
119665499,"CHN"
119665499,"SDN"
119665499,"THA"
119665499,"VEN"
119665500,"CHN"
119665500,"SDN"
119665500,"THA"
119665500,"VEN"
119665582,"IND"
119665583,"IND"
119665585,"IND"
119665585,"INS"
119665585,"MAU"
119665586,"IRN"
119665586,"RUS"
119665587,"IRN"
119665587,"RUS"
119665588,"IRN"
119665607,"AZR"
119665607,"MDR"
119665607,"POR"
119665608,"AZR"
119665608,"MDR"
119665608,"POR"
119666117,"J"
119666118,"J"
119666119,"J"
119666120,"J"
119666907,"XAA"
119666908,"XAA"
119666909,"XAA"
119666910,"XAA"
119666911,"XAA"
119666912,"XAA"
119667007,"XAA"
119667040,"XAX"
119667041,"XAX"
119667042,"XAX"
119667043,"XAX"
119667044,"XAX"
119667045,"XAX"
119667046,"XAX"
119667047,"XAX"
119667048,"XAX"
119667049,"XAX"
119667050,"XAX"
119667051,"XAX"
119667052,"XAX"
119667053,"XAX"
119667054,"XAX"
119667055,"XAX"
119667056,"XAX"
119667057,"XAX"
119667058,"XR1"
119667058,"XR3"
119667059,"XR1"
119667059,"XR3"
119667060,"XR1"
119667060,"XR3"
119667061,"XR1"
119667061,"XR3"
119667062,"XR1"
119667062,"XR3"
119667063,"XR1"
119667063,"XR3"
119667064,"XR2"
119667065,"XR2"
119667066,"XR2"
119667067,"XR2"
119667068,"XR2"
119667069,"XR2"
119667070,"XAX"
119667071,"XAX"
119667072,"XAX"
119667073,"XAX"
119667074,"XAX"
119667075,"XAX"
119667076,"XAX"
119667077,"XAX"
119667078,"XAX"
119667079,"XAX"
119667080,"XAX"
119667081,"XAX"
119667082,"XAX"
119667083,"XAX"
119667084,"XAX"
119667085,"XAX"
119667086,"XAX"
119667087,"XAX"
119667088,"XAX"
119667089,"XAX"
119667090,"XAX"
119667091,"XAX"
119667092,"XAX"
119667093,"XAX"
119667094,"XR2"
119667095,"XR2"
119667096,"XR2"
119667097,"XR1"
119667097,"XR3"
119667098,"XR1"
119667098,"XR3"
119667099,"XR1"
119667099,"XR3"
119667100,"XR1"
119667100,"XR3"
119667101,"XR1"
119667101,"XR3"
119667102,"XR1"
119667102,"XR3"
119667103,"XAX"
119667104,"XAX"
119667105,"XAX"
119667106,"XAX"
119667107,"XAX"
119667108,"XAX"
119667109,"XAX"
119667110,"XAX"
119667111,"XAX"
119667112,"XR2"
119667113,"XR2"
119667114,"XR2"
119667115,"XR1"
119667115,"XR3"
119667116,"XR1"
119667116,"XR3"
119667117,"XR1"
119667117,"XR3"
119667118,"XR1"
119667118,"XR3"
119667119,"XR1"
119667119,"XR3"
119667120,"XR1"
119667120,"XR3"
119667121,"XAX"
119667122,"XAX"
119667123,"XAX"
119667124,"XAX"
119667125,"XAX"
119667126,"XAX"
119667127,"XAX"
119667128,"XAX"
119667129,"XAX"
119667130,"XAX"
119667131,"XAX"
119667132,"XAX"
119667133,"XAX"
119667134,"XAX"
119667135,"XAX"
119667136,"XAX"
119667137,"XAX"
119667138,"XAX"
119667139,"XAX"
119667140,"XAX"
119667141,"XAX"
119667142,"XAX"
119667143,"XAX"
119667144,"XAX"
119667145,"XAX"
119667146,"XR2"
119667147,"XR2"
119667148,"XR2"
119667149,"XR2"
119667150,"XR2"
119667151,"XR2"
119667152,"XR1"
119667152,"XR3"
119667153,"XR1"
119667153,"XR3"
119667154,"XR1"
119667154,"XR3"
119667155,"XR1"
119667155,"XR3"
119667156,"XR1"
119667156,"XR3"
119667157,"XR1"
119667157,"XR3"
119667158,"XAX"
119667159,"XAX"
119667160,"XAX"
119667161,"XAX"
119667162,"XAX"
119667163,"XAX"
119667164,"XAX"
119667165,"XAX"
119667166,"XAX"
119667167,"XAX"
119667168,"XAX"
119667169,"XAX"
119667170,"XAX"
119667171,"XAX"
119667172,"XAX"
119667173,"XAX"
119667174,"XAX"
119667175,"XAX"
119667176,"XAX"
119667177,"XAX"
119667178,"XAX"
119667179,"XAX"
119667180,"XAX"
119667181,"XAX"
119667182,"XAX"
119667183,"XAX"
119667184,"XAX"
119667185,"XR2"
119667186,"XR2"
119667187,"XR2"
119667188,"XR1"
119667188,"XR3"
119667189,"XR1"
119667189,"XR3"
119667190,"XR1"
119667190,"XR3"
119667191,"XR1"
119667191,"XR3"
119667192,"XR1"
119667192,"XR3"
119667193,"XR1"
119667193,"XR3"
119667194,"XAX"
119667195,"XAX"
119667196,"XAX"
119667197,"XAX"
119667198,"XAX"
119667199,"XAX"
119667200,"XAX"
119667201,"XAX"
119667202,"XAX"
119667203,"XR2"
119667204,"XR2"
119667205,"XR2"
119667206,"XR1"
119667206,"XR3"
119667207,"XR1"
119667207,"XR3"
119667208,"XR1"
119667208,"XR3"
119667209,"XR1"
119667209,"XR3"
119667210,"XR1"
119667210,"XR3"
119667211,"XR1"
119667211,"XR3"
119667212,"XAX"
119667213,"XAX"
119667214,"XAX"
119667215,"XAX"
119667216,"XAX"
119667217,"XAX"
119667218,"XAX"
119667219,"XAX"
119667220,"XAX"
119667221,"XAX"
119667222,"XAX"
119667223,"XAX"
119667719,"XAA"
119667720,"XAA"
119667721,"XAA"
119667722,"XAA"
119667723,"XAA"
119667724,"XAA"
119667725,"XAA"
119667726,"XAA"
119667727,"XAA"
119667728,"XAA"
119667729,"XAA"
119667730,"XAA"
119667731,"XAA"
119667732,"XAA"
119667733,"XAA"
119667734,"XAA"
119667735,"XAA"
119667736,"XAA"
119667737,"XAA"
119667738,"XAA"
119667739,"XAA"
119667740,"XAA"
119667741,"XAA"
119667742,"XAA"
119667743,"XAA"
119667744,"XAA"
119667745,"XAA"
119667746,"XAA"
119667747,"XAA"
119667748,"XAA"
119667749,"XAA"
119667750,"XAA"
119667751,"XR2"
119667752,"XR2"
119667753,"XR2"
119667754,"XR2"
119667755,"XR2"
119667756,"XR2"
119667757,"XR2"
119667758,"XR2"
119667759,"XR2"
119667760,"XR2"
119667761,"XR2"
119667762,"XR2"
119667763,"XR2"
119667764,"XR2"
119667765,"XR2"
119667766,"XR2"
